Entity,Code,Year,Primary Energy Consumption - TWh,Lat,Long
Egypt,EGY,1979,184.3598817,26.820553,30.802498
Egypt,EGY,1980,209.9055519,26.820553,30.802498
Egypt,EGY,1981,239.2650069,26.820553,30.802498
Egypt,EGY,1982,267.1183906,26.820553,30.802498
Egypt,EGY,1983,289.0533994,26.820553,30.802498
Egypt,EGY,1984,315.3865631,26.820553,30.802498
Egypt,EGY,1985,327.2100169,26.820553,30.802498
Egypt,EGY,1986,334.7086653,26.820553,30.802498
Egypt,EGY,1987,355.0227689,26.820553,30.802498
Egypt,EGY,1988,360.2945561,26.820553,30.802498
Egypt,EGY,1989,379.7675603,26.820553,30.802498
Egypt,EGY,1990,389.5397775,26.820553,30.802498
Egypt,EGY,1991,394.6556108,26.820553,30.802498
Egypt,EGY,1992,390.8697781,26.820553,30.802498
Egypt,EGY,1993,391.1041383,26.820553,30.802498
Egypt,EGY,1994,411.3049281,26.820553,30.802498
Egypt,EGY,1995,435.8148783,26.820553,30.802498
Egypt,EGY,1996,459.2187392,26.820553,30.802498
Egypt,EGY,1997,478.3908839,26.820553,30.802498
Egypt,EGY,1998,498.1380103,26.820553,30.802498
Egypt,EGY,1999,534.4779358,26.820553,30.802498
Egypt,EGY,2000,565.9781169,26.820553,30.802498
Egypt,EGY,2001,590.7155183,26.820553,30.802498
Egypt,EGY,2002,605.7316808,26.820553,30.802498
Egypt,EGY,2003,644.3130611,26.820553,30.802498
Egypt,EGY,2004,651.9847939,26.820553,30.802498
Egypt,EGY,2005,698.7402369,26.820553,30.802498
Egypt,EGY,2006,729.498365,26.820553,30.802498
Egypt,EGY,2007,774.0473817,26.820553,30.802498
Egypt,EGY,2008,816.9407886,26.820553,30.802498
Egypt,EGY,2009,857.2643831,26.820553,30.802498
Egypt,EGY,2010,900.5921861,26.820553,30.802498
Egypt,EGY,2011,917.4929036,26.820553,30.802498
Egypt,EGY,2012,963.8672306,26.820553,30.802498
Egypt,EGY,2013,957.8435653,26.820553,30.802498
Egypt,EGY,2014,956.098825,26.820553,30.802498
Egypt,EGY,2015,977.0348064,26.820553,30.802498
Egypt,EGY,2016,1026.290238,26.820553,30.802498
Egypt,EGY,2017,1055.171333,26.820553,30.802498
Egypt,EGY,2018,1070.441218,26.820553,30.802498
Egypt,EGY,2019,1072.796359,26.820553,30.802498
Egypt,EGY,2020,1013.053306,26.820553,30.802498
Estonia,EST,1985,118.4526119,58.595272,25.013607
Estonia,EST,1986,117.8828531,58.595272,25.013607
Estonia,EST,1987,119.6663497,58.595272,25.013607
Estonia,EST,1988,117.6328647,58.595272,25.013607
Estonia,EST,1989,121.2250572,58.595272,25.013607
Estonia,EST,1990,120.3568681,58.595272,25.013607
Estonia,EST,1991,108.6629972,58.595272,25.013607
Estonia,EST,1992,78.57519944,58.595272,25.013607
Estonia,EST,1993,62.10180083,58.595272,25.013607
Estonia,EST,1994,62.45862722,58.595272,25.013607
Estonia,EST,1995,58.2989575,58.595272,25.013607
Estonia,EST,1996,61.66788861,58.595272,25.013607
Estonia,EST,1997,60.81275222,58.595272,25.013607
Estonia,EST,1998,56.99586,58.595272,25.013607
Estonia,EST,1999,52.69747306,58.595272,25.013607
Estonia,EST,2000,53.97633444,58.595272,25.013607
Estonia,EST,2001,56.17445556,58.595272,25.013607
Estonia,EST,2002,55.92364083,58.595272,25.013607
Estonia,EST,2003,60.81798972,58.595272,25.013607
Estonia,EST,2004,63.13167472,58.595272,25.013607
Estonia,EST,2005,62.31062611,58.595272,25.013607
Estonia,EST,2006,61.32911306,58.595272,25.013607
Estonia,EST,2007,69.50415083,58.595272,25.013607
Estonia,EST,2008,66.42106028,58.595272,25.013607
Estonia,EST,2009,59.01585083,58.595272,25.013607
Estonia,EST,2010,71.32816639,58.595272,25.013607
Estonia,EST,2011,73.57253333,58.595272,25.013607
Estonia,EST,2012,74.65567306,58.595272,25.013607
Estonia,EST,2013,77.19182694,58.595272,25.013607
Estonia,EST,2014,75.256575,58.595272,25.013607
Estonia,EST,2015,70.29132833,58.595272,25.013607
Estonia,EST,2016,70.70942361,58.595272,25.013607
Estonia,EST,2017,78.26869056,58.595272,25.013607
Estonia,EST,2018,80.86934694,58.595272,25.013607
Estonia,EST,2019,60.21231278,58.595272,25.013607
Estonia,EST,2020,51.76725056,58.595272,25.013607
Europe,,1965,12356.9333,#N/A,#N/A
Europe,,1966,12728.60681,#N/A,#N/A
Europe,,1967,13103.81717,#N/A,#N/A
Europe,,1968,13979.71749,#N/A,#N/A
Europe,,1969,14996.05631,#N/A,#N/A
Europe,,1970,15971.27586,#N/A,#N/A
Europe,,1971,16402.70322,#N/A,#N/A
Europe,,1972,17186.62626,#N/A,#N/A
Europe,,1973,18176.07898,#N/A,#N/A
Europe,,1974,17924.36179,#N/A,#N/A
Europe,,1975,17743.07508,#N/A,#N/A
Europe,,1976,18754.05429,#N/A,#N/A
Europe,,1977,19066.03732,#N/A,#N/A
Europe,,1978,19796.71794,#N/A,#N/A
Europe,,1979,20534.97326,#N/A,#N/A
Europe,,1980,20021.93434,#N/A,#N/A
Europe,,1981,19503.95646,#N/A,#N/A
Europe,,1982,19136.89929,#N/A,#N/A
Europe,,1983,19311.88055,#N/A,#N/A
Europe,,1984,19812.20378,#N/A,#N/A
Europe,,1985,23691.90322,#N/A,#N/A
Europe,,1986,24091.74598,#N/A,#N/A
Europe,,1987,24579.26973,#N/A,#N/A
Europe,,1988,24837.12358,#N/A,#N/A
Europe,,1989,24745.63579,#N/A,#N/A
Europe,,1990,25002.97842,#N/A,#N/A
Europe,,1991,24691.66613,#N/A,#N/A
Europe,,1992,23880.30871,#N/A,#N/A
Europe,,1993,23469.8799,#N/A,#N/A
Europe,,1994,22976.88818,#N/A,#N/A
Europe,,1995,23449.38339,#N/A,#N/A
Europe,,1996,24023.9458,#N/A,#N/A
Europe,,1997,23947.89199,#N/A,#N/A
Europe,,1998,24152.68633,#N/A,#N/A
Europe,,1999,24005.5758,#N/A,#N/A
Europe,,2000,24282.83363,#N/A,#N/A
Europe,,2001,24546.68763,#N/A,#N/A
Europe,,2002,24447.88148,#N/A,#N/A
Europe,,2003,24883.85098,#N/A,#N/A
Europe,,2004,25241.47083,#N/A,#N/A
Europe,,2005,25371.44579,#N/A,#N/A
Europe,,2006,25584.40971,#N/A,#N/A
Europe,,2007,25350.5533,#N/A,#N/A
Europe,,2008,25212.04084,#N/A,#N/A
Europe,,2009,23723.00516,#N/A,#N/A
Europe,,2010,24591.81689,#N/A,#N/A
Europe,,2011,24029.00323,#N/A,#N/A
Europe,,2012,23938.29773,#N/A,#N/A
Europe,,2013,23691.01746,#N/A,#N/A
Europe,,2014,22779.43676,#N/A,#N/A
Europe,,2015,22978.37108,#N/A,#N/A
Europe,,2016,23281.68718,#N/A,#N/A
Europe,,2017,23510.98519,#N/A,#N/A
Europe,,2018,23537.77946,#N/A,#N/A
Europe,,2019,23182.80467,#N/A,#N/A
Europe,,2020,21429.91125,#N/A,#N/A
European Union,,1965,9378.057197,#N/A,#N/A
European Union,,1966,9697.471142,#N/A,#N/A
European Union,,1967,10037.79832,#N/A,#N/A
European Union,,1968,10755.04689,#N/A,#N/A
European Union,,1969,11650.14546,#N/A,#N/A
European Union,,1970,12505.59608,#N/A,#N/A
European Union,,1971,12905.24507,#N/A,#N/A
European Union,,1972,13606.10934,#N/A,#N/A
European Union,,1973,14383.95215,#N/A,#N/A
European Union,,1974,14238.07113,#N/A,#N/A
European Union,,1975,14161.42152,#N/A,#N/A
European Union,,1976,15059.2369,#N/A,#N/A
European Union,,1977,15271.39001,#N/A,#N/A
European Union,,1978,15899.23173,#N/A,#N/A
European Union,,1979,16475.82573,#N/A,#N/A
European Union,,1980,16196.82408,#N/A,#N/A
European Union,,1981,15725.75379,#N/A,#N/A
European Union,,1982,15353.10793,#N/A,#N/A
European Union,,1983,15419.2637,#N/A,#N/A
European Union,,1984,15883.34819,#N/A,#N/A
European Union,,1985,16692.80693,#N/A,#N/A
European Union,,1986,16937.25871,#N/A,#N/A
European Union,,1987,17284.93808,#N/A,#N/A
European Union,,1988,17424.47814,#N/A,#N/A
European Union,,1989,17476.46165,#N/A,#N/A
European Union,,1990,17381.48038,#N/A,#N/A
European Union,,1991,17298.63162,#N/A,#N/A
European Union,,1992,16968.07606,#N/A,#N/A
European Union,,1993,16832.60588,#N/A,#N/A
European Union,,1994,16765.35073,#N/A,#N/A
European Union,,1995,17182.4434,#N/A,#N/A
European Union,,1996,17710.22582,#N/A,#N/A
European Union,,1997,17638.37485,#N/A,#N/A
European Union,,1998,17822.18068,#N/A,#N/A
European Union,,1999,17737.60015,#N/A,#N/A
European Union,,2000,17869.00833,#N/A,#N/A
European Union,,2001,18218.4814,#N/A,#N/A
European Union,,2002,18103.93099,#N/A,#N/A
European Union,,2003,18454.38494,#N/A,#N/A
European Union,,2004,18703.48388,#N/A,#N/A
European Union,,2005,18712.68658,#N/A,#N/A
European Union,,2006,18847.87957,#N/A,#N/A
European Union,,2007,18609.29935,#N/A,#N/A
European Union,,2008,18526.47516,#N/A,#N/A
European Union,,2009,17417.71482,#N/A,#N/A
European Union,,2010,18074.18852,#N/A,#N/A
European Union,,2011,17532.28264,#N/A,#N/A
European Union,,2012,17322.29721,#N/A,#N/A
European Union,,2013,17171.40153,#N/A,#N/A
European Union,,2014,16552.98259,#N/A,#N/A
European Union,,2015,16764.91456,#N/A,#N/A
European Union,,2016,16952.95671,#N/A,#N/A
European Union,,2017,17168.00202,#N/A,#N/A
European Union,,2018,17162.93435,#N/A,#N/A
European Union,,2019,16871.91242,#N/A,#N/A
European Union,,2020,15482.08657,#N/A,#N/A
Finland,FIN,1965,113.7273456,61.92411,25.748151
Finland,FIN,1966,129.50478,61.92411,25.748151
Finland,FIN,1967,136.1680819,61.92411,25.748151
Finland,FIN,1968,148.1511267,61.92411,25.748151
Finland,FIN,1969,163.3531911,61.92411,25.748151
Finland,FIN,1970,180.0016694,61.92411,25.748151
Finland,FIN,1971,184.6672564,61.92411,25.748151
Finland,FIN,1972,194.8504769,61.92411,25.748151
Finland,FIN,1973,214.8825217,61.92411,25.748151
Finland,FIN,1974,205.6627914,61.92411,25.748151
Finland,FIN,1975,209.0632925,61.92411,25.748151
Finland,FIN,1976,222.3406286,61.92411,25.748151
Finland,FIN,1977,234.6011436,61.92411,25.748151
Finland,FIN,1978,243.9714944,61.92411,25.748151
Finland,FIN,1979,263.4982267,61.92411,25.748151
Finland,FIN,1980,262.4151328,61.92411,25.748151
Finland,FIN,1981,263.9133261,61.92411,25.748151
Finland,FIN,1982,260.5526778,61.92411,25.748151
Finland,FIN,1983,257.8814581,61.92411,25.748151
Finland,FIN,1984,268.8467444,61.92411,25.748151
Finland,FIN,1985,282.4000761,61.92411,25.748151
Finland,FIN,1986,285.6744667,61.92411,25.748151
Finland,FIN,1987,300.6620081,61.92411,25.748151
Finland,FIN,1988,298.7539328,61.92411,25.748151
Finland,FIN,1989,300.1459647,61.92411,25.748151
Finland,FIN,1990,317.65075,61.92411,25.748151
Finland,FIN,1991,324.7842458,61.92411,25.748151
Finland,FIN,1992,323.3981597,61.92411,25.748151
Finland,FIN,1993,326.0454342,61.92411,25.748151
Finland,FIN,1994,342.7096683,61.92411,25.748151
Finland,FIN,1995,326.1279258,61.92411,25.748151
Finland,FIN,1996,342.1584161,61.92411,25.748151
Finland,FIN,1997,345.3428692,61.92411,25.748151
Finland,FIN,1998,356.6524144,61.92411,25.748151
Finland,FIN,1999,350.4018058,61.92411,25.748151
Finland,FIN,2000,351.9730439,61.92411,25.748151
Finland,FIN,2001,360.0073325,61.92411,25.748151
Finland,FIN,2002,361.9363303,61.92411,25.748151
Finland,FIN,2003,387.9415531,61.92411,25.748151
Finland,FIN,2004,384.6383922,61.92411,25.748151
Finland,FIN,2005,349.1115625,61.92411,25.748151
Finland,FIN,2006,375.0137972,61.92411,25.748151
Finland,FIN,2007,373.6354669,61.92411,25.748151
Finland,FIN,2008,359.0264692,61.92411,25.748151
Finland,FIN,2009,333.5504447,61.92411,25.748151
Finland,FIN,2010,361.8791147,61.92411,25.748151
Finland,FIN,2011,338.1409269,61.92411,25.748151
Finland,FIN,2012,328.6363678,61.92411,25.748151
Finland,FIN,2013,330.5142817,61.92411,25.748151
Finland,FIN,2014,318.6728142,61.92411,25.748151
Finland,FIN,2015,316.5331028,61.92411,25.748151
Finland,FIN,2016,322.1180936,61.92411,25.748151
Finland,FIN,2017,314.9647225,61.92411,25.748151
Finland,FIN,2018,321.3097406,61.92411,25.748151
Finland,FIN,2019,312.5680011,61.92411,25.748151
Finland,FIN,2020,304.5264308,61.92411,25.748151
France,FRA,1965,1301.200794,46.227638,2.213749
France,FRA,1966,1331.715469,46.227638,2.213749
France,FRA,1967,1418.668083,46.227638,2.213749
France,FRA,1968,1496.953469,46.227638,2.213749
France,FRA,1969,1650.14632,46.227638,2.213749
France,FRA,1970,1792.149925,46.227638,2.213749
France,FRA,1971,1864.902436,46.227638,2.213749
France,FRA,1972,1993.839886,46.227638,2.213749
France,FRA,1973,2165.874288,46.227638,2.213749
France,FRA,1974,2125.390646,46.227638,2.213749
France,FRA,1975,2000.775585,46.227638,2.213749
France,FRA,1976,2132.800036,46.227638,2.213749
France,FRA,1977,2156.191543,46.227638,2.213749
France,FRA,1978,2254.033815,46.227638,2.213749
France,FRA,1979,2320.736423,46.227638,2.213749
France,FRA,1980,2290.452171,46.227638,2.213749
France,FRA,1981,2265.005393,46.227638,2.213749
France,FRA,1982,2180.740405,46.227638,2.213749
France,FRA,1983,2233.562353,46.227638,2.213749
France,FRA,1984,2307.34419,46.227638,2.213749
France,FRA,1985,2382.860487,46.227638,2.213749
France,FRA,1986,2440.775759,46.227638,2.213749
France,FRA,1987,2484.38703,46.227638,2.213749
France,FRA,1988,2516.267631,46.227638,2.213749
France,FRA,1989,2551.208336,46.227638,2.213749
France,FRA,1990,2628.644556,46.227638,2.213749
France,FRA,1991,2794.175144,46.227638,2.213749
France,FRA,1992,2815.379492,46.227638,2.213749
France,FRA,1993,2814.925761,46.227638,2.213749
France,FRA,1994,2777.650033,46.227638,2.213749
France,FRA,1995,2844.369394,46.227638,2.213749
France,FRA,1996,2951.423639,46.227638,2.213749
France,FRA,1997,2911.245306,46.227638,2.213749
France,FRA,1998,2979.519503,46.227638,2.213749
France,FRA,1999,3030.471925,46.227638,2.213749
France,FRA,2000,3069.368728,46.227638,2.213749
France,FRA,2001,3105.740258,46.227638,2.213749
France,FRA,2002,3075.030203,46.227638,2.213749
France,FRA,2003,3107.153675,46.227638,2.213749
France,FRA,2004,3132.532444,46.227638,2.213749
France,FRA,2005,3115.233444,46.227638,2.213749
France,FRA,2006,3089.170406,46.227638,2.213749
France,FRA,2007,3034.401003,46.227638,2.213749
France,FRA,2008,3042.698725,46.227638,2.213749
France,FRA,2009,2873.238,46.227638,2.213749
France,FRA,2010,2958.503981,46.227638,2.213749
France,FRA,2011,2843.512903,46.227638,2.213749
France,FRA,2012,2842.630811,46.227638,2.213749
France,FRA,2013,2870.494967,46.227638,2.213749
France,FRA,2014,2748.267638,46.227638,2.213749
France,FRA,2015,2764.935578,46.227638,2.213749
France,FRA,2016,2718.110799,46.227638,2.213749
France,FRA,2017,2698.646377,46.227638,2.213749
France,FRA,2018,2745.108789,46.227638,2.213749
France,FRA,2019,2686.760538,46.227638,2.213749
France,FRA,2020,2417.784935,46.227638,2.213749
Germany,DEU,1965,2966.380903,51.165691,10.451526
Germany,DEU,1966,2973.843164,51.165691,10.451526
Germany,DEU,1967,2966.3739,51.165691,10.451526
Germany,DEU,1968,3167.278697,51.165691,10.451526
Germany,DEU,1969,3417.025469,51.165691,10.451526
Germany,DEU,1970,3607.105139,51.165691,10.451526
Germany,DEU,1971,3640.35935,51.165691,10.451526
Germany,DEU,1972,3766.864975,51.165691,10.451526
Germany,DEU,1973,3983.465369,51.165691,10.451526
Germany,DEU,1974,3913.556753,51.165691,10.451526
Germany,DEU,1975,3759.602617,51.165691,10.451526
Germany,DEU,1976,4012.129258,51.165691,10.451526
Germany,DEU,1977,4001.058483,51.165691,10.451526
Germany,DEU,1978,4145.719203,51.165691,10.451526
Germany,DEU,1979,4375.905769,51.165691,10.451526
Germany,DEU,1980,4231.679469,51.165691,10.451526
Germany,DEU,1981,4099.001972,51.165691,10.451526
Germany,DEU,1982,3953.762061,51.165691,10.451526
Germany,DEU,1983,4009.856603,51.165691,10.451526
Germany,DEU,1984,4156.766883,51.165691,10.451526
Germany,DEU,1985,4278.246936,51.165691,10.451526
Germany,DEU,1986,4242.891253,51.165691,10.451526
Germany,DEU,1987,4278.466644,51.165691,10.451526
Germany,DEU,1988,4292.118783,51.165691,10.451526
Germany,DEU,1989,4246.532858,51.165691,10.451526
Germany,DEU,1990,4179.817361,51.165691,10.451526
Germany,DEU,1991,4078.241581,51.165691,10.451526
Germany,DEU,1992,3995.809189,51.165691,10.451526
Germany,DEU,1993,3978.083964,51.165691,10.451526
Germany,DEU,1994,3940.4892,51.165691,10.451526
Germany,DEU,1995,3960.504769,51.165691,10.451526
Germany,DEU,1996,4091.457308,51.165691,10.451526
Germany,DEU,1997,4038.083131,51.165691,10.451526
Germany,DEU,1998,4006.189175,51.165691,10.451526
Germany,DEU,1999,3949.307353,51.165691,10.451526
Germany,DEU,2000,3974.281144,51.165691,10.451526
Germany,DEU,2001,4044.475992,51.165691,10.451526
Germany,DEU,2002,3990.885572,51.165691,10.451526
Germany,DEU,2003,3987.039083,51.165691,10.451526
Germany,DEU,2004,3983.158536,51.165691,10.451526
Germany,DEU,2005,3934.877833,51.165691,10.451526
Germany,DEU,2006,4031.239008,51.165691,10.451526
Germany,DEU,2007,3858.14815,51.165691,10.451526
Germany,DEU,2008,3896.481344,51.165691,10.451526
Germany,DEU,2009,3653.598869,51.165691,10.451526
Germany,DEU,2010,3806.795739,51.165691,10.451526
Germany,DEU,2011,3666.761106,51.165691,10.451526
Germany,DEU,2012,3713.049414,51.165691,10.451526
Germany,DEU,2013,3817.824114,51.165691,10.451526
Germany,DEU,2014,3656.791019,51.165691,10.451526
Germany,DEU,2015,3721.693919,51.165691,10.451526
Germany,DEU,2016,3782.768089,51.165691,10.451526
Germany,DEU,2017,3828.368297,51.165691,10.451526
Germany,DEU,2018,3732.183975,51.165691,10.451526
Germany,DEU,2019,3625.338603,51.165691,10.451526
Germany,DEU,2020,3364.175358,51.165691,10.451526
Greece,GRC,1965,79.00263778,39.074208,21.824312
Greece,GRC,1966,86.34003,39.074208,21.824312
Greece,GRC,1967,95.10024333,39.074208,21.824312
Greece,GRC,1968,98.89315528,39.074208,21.824312
Greece,GRC,1969,104.3535886,39.074208,21.824312
Greece,GRC,1970,115.8902767,39.074208,21.824312
Greece,GRC,1971,138.1574367,39.074208,21.824312
Greece,GRC,1972,155.0367292,39.074208,21.824312
Greece,GRC,1973,178.5352383,39.074208,21.824312
Greece,GRC,1974,174.5173919,39.074208,21.824312
Greece,GRC,1975,197.9285583,39.074208,21.824312
Greece,GRC,1976,218.7371103,39.074208,21.824312
Greece,GRC,1977,226.8456858,39.074208,21.824312
Greece,GRC,1978,230.647135,39.074208,21.824312
Greece,GRC,1979,202.3974436,39.074208,21.824312
Greece,GRC,1980,200.4975525,39.074208,21.824312
Greece,GRC,1981,195.9071022,39.074208,21.824312
Greece,GRC,1982,198.5449933,39.074208,21.824312
Greece,GRC,1983,199.8794267,39.074208,21.824312
Greece,GRC,1984,208.6247247,39.074208,21.824312
Greece,GRC,1985,220.4078492,39.074208,21.824312
Greece,GRC,1986,220.8003594,39.074208,21.824312
Greece,GRC,1987,241.5818922,39.074208,21.824312
Greece,GRC,1988,255.1763761,39.074208,21.824312
Greece,GRC,1989,276.7290253,39.074208,21.824312
Greece,GRC,1990,286.9950944,39.074208,21.824312
Greece,GRC,1991,290.9265619,39.074208,21.824312
Greece,GRC,1992,296.2217706,39.074208,21.824312
Greece,GRC,1993,300.1130386,39.074208,21.824312
Greece,GRC,1994,305.1705867,39.074208,21.824312
Greece,GRC,1995,316.1550933,39.074208,21.824312
Greece,GRC,1996,324.0090419,39.074208,21.824312
Greece,GRC,1997,333.3443717,39.074208,21.824312
Greece,GRC,1998,354.1025617,39.074208,21.824312
Greece,GRC,1999,353.8524764,39.074208,21.824312
Greece,GRC,2000,372.3094519,39.074208,21.824312
Greece,GRC,2001,375.4830886,39.074208,21.824312
Greece,GRC,2002,375.7033508,39.074208,21.824312
Greece,GRC,2003,397.2497811,39.074208,21.824312
Greece,GRC,2004,397.1582047,39.074208,21.824312
Greece,GRC,2005,398.4532972,39.074208,21.824312
Greece,GRC,2006,409.9400553,39.074208,21.824312
Greece,GRC,2007,418.4936575,39.074208,21.824312
Greece,GRC,2008,406.0272381,39.074208,21.824312
Greece,GRC,2009,391.2053558,39.074208,21.824312
Greece,GRC,2010,372.4041817,39.074208,21.824312
Greece,GRC,2011,364.7220567,39.074208,21.824312
Greece,GRC,2012,342.8542031,39.074208,21.824312
Greece,GRC,2013,321.6826967,39.074208,21.824312
Greece,GRC,2014,302.6657672,39.074208,21.824312
Greece,GRC,2015,305.7704867,39.074208,21.824312
Greece,GRC,2016,299.9720994,39.074208,21.824312
Greece,GRC,2017,314.4294803,39.074208,21.824312
Greece,GRC,2018,314.4455944,39.074208,21.824312
Greece,GRC,2019,331.3375483,39.074208,21.824312
Greece,GRC,2020,277.8635544,39.074208,21.824312
Hong Kong,HKG,1965,26.30201194,22.396428,114.109497
Hong Kong,HKG,1966,28.52582194,22.396428,114.109497
Hong Kong,HKG,1967,33.69280389,22.396428,114.109497
Hong Kong,HKG,1968,36.42808944,22.396428,114.109497
Hong Kong,HKG,1969,42.79993972,22.396428,114.109497
Hong Kong,HKG,1970,45.98167556,22.396428,114.109497
Hong Kong,HKG,1971,48.5596575,22.396428,114.109497
Hong Kong,HKG,1972,55.15408917,22.396428,114.109497
Hong Kong,HKG,1973,57.20207861,22.396428,114.109497
Hong Kong,HKG,1974,58.55752306,22.396428,114.109497
Hong Kong,HKG,1975,55.12709333,22.396428,114.109497
Hong Kong,HKG,1976,65.09097389,22.396428,114.109497
Hong Kong,HKG,1977,70.28380056,22.396428,114.109497
Hong Kong,HKG,1978,73.01685361,22.396428,114.109497
Hong Kong,HKG,1979,74.76295917,22.396428,114.109497
Hong Kong,HKG,1980,76.39582444,22.396428,114.109497
Hong Kong,HKG,1981,81.40918861,22.396428,114.109497
Hong Kong,HKG,1982,89.35029889,22.396428,114.109497
Hong Kong,HKG,1983,94.74299,22.396428,114.109497
Hong Kong,HKG,1984,97.06277306,22.396428,114.109497
Hong Kong,HKG,1985,100.7682478,22.396428,114.109497
Hong Kong,HKG,1986,105.5909164,22.396428,114.109497
Hong Kong,HKG,1987,116.0195003,22.396428,114.109497
Hong Kong,HKG,1988,133.6490817,22.396428,114.109497
Hong Kong,HKG,1989,142.8594578,22.396428,114.109497
Hong Kong,HKG,1990,139.3577431,22.396428,114.109497
Hong Kong,HKG,1991,144.3894147,22.396428,114.109497
Hong Kong,HKG,1992,169.9289181,22.396428,114.109497
Hong Kong,HKG,1993,185.502305,22.396428,114.109497
Hong Kong,HKG,1994,168.0928953,22.396428,114.109497
Hong Kong,HKG,1995,180.68064,22.396428,114.109497
Hong Kong,HKG,1996,180.5910217,22.396428,114.109497
Hong Kong,HKG,1997,182.6931108,22.396428,114.109497
Hong Kong,HKG,1998,186.2337661,22.396428,114.109497
Hong Kong,HKG,1999,188.6217544,22.396428,114.109497
Hong Kong,HKG,2000,197.4753194,22.396428,114.109497
Hong Kong,HKG,2001,249.420225,22.396428,114.109497
Hong Kong,HKG,2002,243.4325278,22.396428,114.109497
Hong Kong,HKG,2003,251.4054425,22.396428,114.109497
Hong Kong,HKG,2004,281.526935,22.396428,114.109497
Hong Kong,HKG,2005,270.0904769,22.396428,114.109497
Hong Kong,HKG,2006,285.7523542,22.396428,114.109497
Hong Kong,HKG,2007,304.0143131,22.396428,114.109497
Hong Kong,HKG,2008,282.8531494,22.396428,114.109497
Hong Kong,HKG,2009,308.8581525,22.396428,114.109497
Hong Kong,HKG,2010,321.1508525,22.396428,114.109497
Hong Kong,HKG,2011,329.2985936,22.396428,114.109497
Hong Kong,HKG,2012,316.4579792,22.396428,114.109497
Hong Kong,HKG,2013,325.0260211,22.396428,114.109497
Hong Kong,HKG,2014,317.5398853,22.396428,114.109497
Hong Kong,HKG,2015,326.4510533,22.396428,114.109497
Hong Kong,HKG,2016,335.0485386,22.396428,114.109497
Hong Kong,HKG,2017,359.2588189,22.396428,114.109497
Hong Kong,HKG,2018,361.6041208,22.396428,114.109497
Hong Kong,HKG,2019,344.6667981,22.396428,114.109497
Hong Kong,HKG,2020,258.1236344,22.396428,114.109497
Hungary,HUN,1965,184.961975,47.162494,19.503304
Hungary,HUN,1966,187.4449317,47.162494,19.503304
Hungary,HUN,1967,178.8777322,47.162494,19.503304
Hungary,HUN,1968,185.5899367,47.162494,19.503304
Hungary,HUN,1969,198.7454206,47.162494,19.503304
Hungary,HUN,1970,214.1239133,47.162494,19.503304
Hungary,HUN,1971,221.0798069,47.162494,19.503304
Hungary,HUN,1972,228.2582792,47.162494,19.503304
Hungary,HUN,1973,247.1759506,47.162494,19.503304
Hungary,HUN,1974,254.7469169,47.162494,19.503304
Hungary,HUN,1975,269.6897169,47.162494,19.503304
Hungary,HUN,1976,288.1251631,47.162494,19.503304
Hungary,HUN,1977,302.9529542,47.162494,19.503304
Hungary,HUN,1978,324.0129422,47.162494,19.503304
Hungary,HUN,1979,320.8455497,47.162494,19.503304
Hungary,HUN,1980,321.8187139,47.162494,19.503304
Hungary,HUN,1981,318.5509164,47.162494,19.503304
Hungary,HUN,1982,319.9652344,47.162494,19.503304
Hungary,HUN,1983,314.3045711,47.162494,19.503304
Hungary,HUN,1984,322.7598533,47.162494,19.503304
Hungary,HUN,1985,332.9663333,47.162494,19.503304
Hungary,HUN,1986,331.35332,47.162494,19.503304
Hungary,HUN,1987,345.9671567,47.162494,19.503304
Hungary,HUN,1988,337.8228394,47.162494,19.503304
Hungary,HUN,1989,329.0470386,47.162494,19.503304
Hungary,HUN,1990,322.2957492,47.162494,19.503304
Hungary,HUN,1991,300.9137525,47.162494,19.503304
Hungary,HUN,1992,288.6364428,47.162494,19.503304
Hungary,HUN,1993,280.3495933,47.162494,19.503304
Hungary,HUN,1994,282.6644378,47.162494,19.503304
Hungary,HUN,1995,285.8767389,47.162494,19.503304
Hungary,HUN,1996,291.2879508,47.162494,19.503304
Hungary,HUN,1997,284.2239692,47.162494,19.503304
Hungary,HUN,1998,288.5353067,47.162494,19.503304
Hungary,HUN,1999,287.7441142,47.162494,19.503304
Hungary,HUN,2000,279.3046547,47.162494,19.503304
Hungary,HUN,2001,286.1059803,47.162494,19.503304
Hungary,HUN,2002,283.0185025,47.162494,19.503304
Hungary,HUN,2003,283.6358044,47.162494,19.503304
Hungary,HUN,2004,287.8333431,47.162494,19.503304
Hungary,HUN,2005,307.1107186,47.162494,19.503304
Hungary,HUN,2006,302.6907381,47.162494,19.503304
Hungary,HUN,2007,298.4275953,47.162494,19.503304
Hungary,HUN,2008,293.9729569,47.162494,19.503304
Hungary,HUN,2009,270.3016456,47.162494,19.503304
Hungary,HUN,2010,275.332345,47.162494,19.503304
Hungary,HUN,2011,267.1531464,47.162494,19.503304
Hungary,HUN,2012,249.1119975,47.162494,19.503304
Hungary,HUN,2013,236.4161317,47.162494,19.503304
Hungary,HUN,2014,235.9608931,47.162494,19.503304
Hungary,HUN,2015,248.6442617,47.162494,19.503304
Hungary,HUN,2016,254.0493044,47.162494,19.503304
Hungary,HUN,2017,266.7600736,47.162494,19.503304
Hungary,HUN,2018,268.6382025,47.162494,19.503304
